"profil","author_id","rok","n_publikacji","n_punktowane","suma_pkt","capped"
"Piotr Komarnicki","UPWrbdf1d5568c3f4aa4b0eeb3a375caa3c6",2021,2,2,240,FALSE
"Piotr Komarnicki","UPWrbdf1d5568c3f4aa4b0eeb3a375caa3c6",2022,1,1,140,FALSE
"Piotr Komarnicki","UPWrbdf1d5568c3f4aa4b0eeb3a375caa3c6",2023,3,2,210,FALSE
"Piotr Komarnicki","UPWrbdf1d5568c3f4aa4b0eeb3a375caa3c6",2024,1,1,100,FALSE
"Piotr Komarnicki","UPWrbdf1d5568c3f4aa4b0eeb3a375caa3c6",2025,2,2,120,FALSE
"Piotr Komarnicki","UPWrbdf1d5568c3f4aa4b0eeb3a375caa3c6",2026,2,2,200,FALSE
"Piotr Kuc","UPWr9bbe3b4cb417470d994beecaad2e133f",2002,1,1,3,FALSE
"Piotr Kuc","UPWr9bbe3b4cb417470d994beecaad2e133f",2011,1,1,5,FALSE
"Piotr Kuc","UPWr9bbe3b4cb417470d994beecaad2e133f",2013,1,0,0,FALSE
"Piotr Kuc","UPWr9bbe3b4cb417470d994beecaad2e133f",2014,8,5,51,FALSE
"Piotr Kuc","UPWr9bbe3b4cb417470d994beecaad2e133f",2015,3,3,26,FALSE
"Piotr Kuc","UPWr9bbe3b4cb417470d994beecaad2e133f",2016,2,2,20,FALSE
"Piotr Kuc","UPWr9bbe3b4cb417470d994beecaad2e133f",2017,6,3,39,FALSE
"Piotr Kuc","UPWr9bbe3b4cb417470d994beecaad2e133f",2018,1,1,15,FALSE
"Piotr Kuc","UPWr9bbe3b4cb417470d994beecaad2e133f",2019,4,1,70,FALSE
"Piotr Kuc","UPWr9bbe3b4cb417470d994beecaad2e133f",2020,3,1,20,FALSE
"Piotr Kuc","UPWr9bbe3b4cb417470d994beecaad2e133f",2022,5,2,160,FALSE
"Piotr Kuc","UPWr9bbe3b4cb417470d994beecaad2e133f",2023,3,1,140,FALSE
"Piotr Kuc","UPWr9bbe3b4cb417470d994beecaad2e133f",2024,2,2,140,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2005,1,1,24,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2006,1,1,15,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2009,1,0,0,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2013,3,0,0,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2014,3,2,49,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2015,3,2,23,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2016,3,2,80,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2018,2,2,90,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2019,2,1,70,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2021,1,1,100,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2022,4,2,200,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2023,3,3,350,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2024,3,3,350,FALSE
"Piotr Stępień","UPWr9a9cf897a13d4c099ced1da7e4936ead",2025,1,1,140,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",1998,1,0,0,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",1999,1,0,0,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2003,1,0,0,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2004,1,0,0,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2005,6,0,0,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2006,20,3,11,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2007,35,1,2,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2008,47,3,18,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2009,32,1,6,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2010,25,4,33,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2011,19,0,0,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2012,26,1,20,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2013,42,0,0,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2014,36,6,91,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2015,41,2,39,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2016,24,2,40,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2017,35,9,174,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2018,31,5,103,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2019,33,6,360,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2020,16,1,100,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2021,25,4,380,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2022,24,2,240,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2023,23,7,710,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2024,26,3,300,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2025,29,6,520,FALSE
"Przemysław Bąbelewski","UPWr22ece9e18ed04a4885927cf07e3f7240",2026,9,2,300,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2004,1,0,0,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2006,2,0,0,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2008,1,0,0,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2010,15,1,6,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2011,1,0,0,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2012,2,2,65,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2013,4,1,30,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2014,7,3,90,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2015,3,1,25,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2016,1,1,30,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2018,3,3,85,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2019,3,1,100,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2020,1,1,40,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2021,1,1,100,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2022,1,0,0,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2023,1,0,0,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2024,2,2,170,FALSE
"Rafał Tyszka","UPWr01f0fdee49cf4a78a9a89ede451e6eb6",2025,1,0,0,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",1996,2,0,0,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",1997,2,0,0,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",1998,5,0,0,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",1999,2,0,0,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2000,4,2,2,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2001,5,4,7,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2002,8,3,9,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2003,8,4,9,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2004,13,4,13,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2005,7,0,0,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2006,13,4,22,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2007,14,3,15,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2008,12,0,0,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2009,15,0,0,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2010,6,6,48,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2011,13,1,20,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2012,12,1,30,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2013,5,1,9,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2014,17,2,45,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2015,10,4,55,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2016,14,5,44,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2017,16,3,38,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2018,3,0,0,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2019,6,4,360,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2020,2,2,240,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2021,3,3,420,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2022,3,1,100,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2023,4,4,560,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2024,8,5,560,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2025,9,3,350,FALSE
"Renata Galek","UPWr3d9aacd86ba84a49b0f8b6db7db6f258",2026,2,0,0,FALSE
"Renata Ryl","UPWr3a6824923c9e41de8c88ac9ac3a330f5",2015,1,0,0,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",1995,1,0,0,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",1996,1,0,0,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",1997,1,0,0,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",1998,1,0,0,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",1999,1,1,4,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2000,2,1,4,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2001,9,6,24,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2002,7,5,20,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2003,5,5,20,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2004,3,0,0,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2005,12,6,24,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2006,6,6,24,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2007,7,1,6,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2008,3,3,18,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2009,1,0,0,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2010,1,1,12,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2011,5,4,20,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2012,3,3,15,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2013,5,5,25,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2014,5,2,10,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2015,6,2,25,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2016,1,1,40,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2017,4,3,115,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2018,2,2,80,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2019,5,5,350,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2020,2,2,200,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2021,1,1,100,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2022,1,1,140,FALSE
"Roman Stopa","UPWrcedee0dd50584d9192cfec0facdd9126",2026,1,1,140,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2000,4,3,6,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2002,2,2,2,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2003,2,0,0,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2004,5,2,8,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2005,10,7,29,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2006,5,4,17,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2007,1,1,6,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2008,5,2,12,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2009,3,1,6,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2011,3,2,10,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2013,7,2,37,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2014,6,2,21,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2015,11,5,59,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2016,3,3,32,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2017,11,4,59,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2018,3,1,20,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2019,5,1,20,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2020,4,2,40,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2021,5,4,160,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2022,3,1,100,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2023,2,1,140,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2024,3,1,100,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2025,1,1,200,FALSE
"Roman Wacławowicz","UPWr5c9356a216614b6fb0a3f889b224411e",2026,1,0,0,FALSE
"Sandra Rychel-Bielska","UPWr5f9fe48732fd46c3a28944b36fd125cd",2020,3,3,380,FALSE
"Sandra Rychel-Bielska","UPWr5f9fe48732fd46c3a28944b36fd125cd",2021,2,2,280,FALSE
"Sandra Rychel-Bielska","UPWr5f9fe48732fd46c3a28944b36fd125cd",2022,2,2,340,FALSE
"Sandra Rychel-Bielska","UPWr5f9fe48732fd46c3a28944b36fd125cd",2023,1,0,0,FALSE
"Sandra Rychel-Bielska","UPWr5f9fe48732fd46c3a28944b36fd125cd",2024,3,3,310,FALSE
"Sandra Rychel-Bielska","UPWr5f9fe48732fd46c3a28944b36fd125cd",2025,8,4,560,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2013,5,0,0,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2014,1,1,7,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2015,9,3,21,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2016,4,2,37,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2017,4,3,36,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2018,2,1,35,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2019,9,6,455,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2020,5,4,295,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2021,6,6,515,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2022,12,11,1195,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2023,11,7,710,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2024,9,8,735,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2025,9,9,1230,FALSE
"Sebastian Świerszcz","UPWR608bfbd91206471d99bab81b851d18a8",2026,1,1,200,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2012,1,0,0,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2013,3,2,30,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2014,2,0,0,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2015,5,3,45,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2016,2,2,10,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2017,11,3,26,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2018,8,3,99,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2019,10,7,590,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2020,7,5,310,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2021,11,3,220,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2022,9,2,200,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2023,2,1,140,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2024,2,2,240,FALSE
"Sylwia Lewandowska","UPWr51adaaa2352649068c09331a4c4ef8a0",2025,3,3,370,FALSE
"Sylwia Stegenta-Dąbrowska","UPWreed26deeca194a5bba895f6423e5567a",2014,1,1,5,FALSE
"Sylwia Stegenta-Dąbrowska","UPWreed26deeca194a5bba895f6423e5567a",2015,4,0,0,FALSE
"Sylwia Stegenta-Dąbrowska","UPWreed26deeca194a5bba895f6423e5567a",2016,3,3,31,FALSE
"Sylwia Stegenta-Dąbrowska","UPWreed26deeca194a5bba895f6423e5567a",2017,2,2,30,FALSE
"Sylwia Stegenta-Dąbrowska","UPWreed26deeca194a5bba895f6423e5567a",2018,2,2,55,FALSE
"Sylwia Stegenta-Dąbrowska","UPWreed26deeca194a5bba895f6423e5567a",2019,6,6,570,FALSE
"Sylwia Stegenta-Dąbrowska","UPWreed26deeca194a5bba895f6423e5567a",2020,7,5,510,FALSE
"Sylwia Stegenta-Dąbrowska","UPWreed26deeca194a5bba895f6423e5567a",2021,1,1,140,FALSE
"Sylwia Stegenta-Dąbrowska","UPWreed26deeca194a5bba895f6423e5567a",2022,5,5,380,FALSE
"Sylwia Stegenta-Dąbrowska","UPWreed26deeca194a5bba895f6423e5567a",2023,7,4,480,FALSE
"Sylwia Stegenta-Dąbrowska","UPWreed26deeca194a5bba895f6423e5567a",2024,7,5,630,FALSE
"Sylwia Stegenta-Dąbrowska","UPWreed26deeca194a5bba895f6423e5567a",2025,7,4,400,FALSE
"Szymon Jędrzejewski","UPWr1572a28e0e3b44e3b4ae3c71c4275cf2",2020,1,1,70,FALSE
"Szymon Jędrzejewski","UPWr1572a28e0e3b44e3b4ae3c71c4275cf2",2023,1,0,0,FALSE
"Szymon Jędrzejewski","UPWr1572a28e0e3b44e3b4ae3c71c4275cf2",2024,1,1,200,FALSE
"Szymon Jędrzejewski","UPWr1572a28e0e3b44e3b4ae3c71c4275cf2",2025,4,3,270,FALSE
"Szymon Jędrzejewski","UPWr1572a28e0e3b44e3b4ae3c71c4275cf2",2026,1,0,0,FALSE
"Tadeusz Czuj","UPWr4bb71d26ca474f7f840ec7afcc8e5ae8",2009,1,1,27,FALSE
"Tadeusz Czuj","UPWr4bb71d26ca474f7f840ec7afcc8e5ae8",2012,1,0,0,FALSE
"Tadeusz Czuj","UPWr4bb71d26ca474f7f840ec7afcc8e5ae8",2014,1,1,40,FALSE
"Tadeusz Czuj","UPWr4bb71d26ca474f7f840ec7afcc8e5ae8",2015,2,2,60,FALSE
"Tadeusz Czuj","UPWr4bb71d26ca474f7f840ec7afcc8e5ae8",2016,1,0,0,FALSE
"Tadeusz Czuj","UPWr4bb71d26ca474f7f840ec7afcc8e5ae8",2017,2,2,55,FALSE
"Tadeusz Czuj","UPWr4bb71d26ca474f7f840ec7afcc8e5ae8",2018,1,1,35,FALSE
"Tadeusz Czuj","UPWr4bb71d26ca474f7f840ec7afcc8e5ae8",2021,2,2,120,FALSE
"Tadeusz Czuj","UPWr4bb71d26ca474f7f840ec7afcc8e5ae8",2024,1,1,140,FALSE
"Tadeusz Czuj","UPWr4bb71d26ca474f7f840ec7afcc8e5ae8",2025,1,1,140,FALSE
"Teresa Rafalska","UPWrc4c6a09adc9c47459a5a8f4db536b597",2016,1,0,0,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",1999,3,0,0,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2000,1,0,0,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2001,6,0,0,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2002,3,1,1,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2003,5,1,1,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2004,3,3,3,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2006,5,3,6,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2008,4,2,12,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2009,4,4,24,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2010,2,1,6,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2011,1,1,7,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2012,1,1,7,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2013,2,1,10,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2014,6,4,35,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2015,8,2,18,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2016,2,2,35,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2017,2,1,10,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2019,2,1,80,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2020,3,3,100,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2021,1,1,100,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2023,1,1,100,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2024,1,1,70,FALSE
"Tomasz Szuk","UPWr02500ab9caab4ed8baf0c56f55d4bce7",2025,1,1,120,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2001,1,0,0,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2002,1,0,0,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2003,1,0,0,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2005,1,0,0,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2006,1,0,0,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2010,2,2,12,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2011,1,1,7,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2013,2,2,21,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2014,4,4,58,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2015,9,6,107,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2016,2,2,10,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2017,7,2,54,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2018,2,1,80,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2019,1,0,0,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2020,3,3,185,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2021,7,7,700,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2022,1,1,70,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2023,5,1,140,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2024,3,3,380,FALSE
"Waldemar Helios","UPWr64ae1fdb56774e13b942fbe6d848ab83",2025,1,1,100,FALSE
